video_aid,爬取时间,video_cid,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数
266435343,1675856537,994769547,1675600742,1675600742,223,手机游戏,2,1340,495,1604,0,25749,243,253,199245,1,0,1435.0,508.0,0.0,1814.0,28302.0,252.0,280.0,220591.0,6.0,233852.0,122.0,-0.0081967213114754,-0.0081967213114754,0,。,0,2.960590277777778,0.053231649566182,0.0,0.0,0.6111111111111112,7.827160493827161
266450207,1675858961,997255886,1675755058,1675755058,1495,单机游戏,10,2055,316,963,0,7118,231,91,57407,1,0,2557.0,386.0,0.0,1399.0,9126.0,289.0,120.0,85243.0,6.0,169222.0,362.0,-0.0027624309392265,-0.0027624309392265,1,。,0,1.2025810185185186,0.313330270032194,0.0,0.0,0.6013513513513513,5.02027027027027
266473435,1675855480,996223311,1675738800,1675684631,1770,人文历史,8,123623,22764,37381,1,196494,5388,8590,1865171,1,0,140124.0,24940.0,0.0,42908.0,227020.0,5920.0,10028.0,2258096.0,6.0,5759642.0,126.0,-0.0079365079365079,-0.0079365079365079,1,？,0,1.350462962962963,0.4018847874940473,0.0,0.0,5.826,213.1
266475343,1675855939,994562348,1675589977,1675589977,129,人力VOCALOID,9,11097,910,15691,0,56137,811,13291,580016,1,1,13288.0,1037.0,0.0,19535.0,68391.0,883.0,15440.0,686112.0,6.0,31861.0,106.0,-0.0094339622641509,-0.0094339622641509,1,。,0,3.078263888888889,2.050081771937712,0.0,0.0,0.4268537074148296,21.579158316633265
266480032,1675857862,996168245,1675681512,1675681512,159,美食记录,7,8848,859,4431,0,41910,946,883,397146,1,0,9978.0,928.0,0.0,5883.0,47178.0,1032.0,987.0,501111.0,6.0,1819871.0,160.0,-0.00625,-0.00625,0,。,0,2.041087962962963,0.3741564926086834,0.0,0.0,0.4148296593186373,14.735470941883769
266496913,1675856925,997611937,1675770165,1675770166,202,手机游戏,12,1737,63,518,0,10006,935,152,86649,1,0,2015.0,74.0,0.0,602.0,11752.0,972.0,175.0,108801.0,6.0,424938.0,936.0,-0.001068376068376,-0.001068376068376,1,？,0,1.0041666666666669,0.1846727282995425,0.0,0.0,0.8336673346693386,37.523046092184366
266598714,1675857128,998440156,1675828552,1675828553,298,手机游戏,4,1290,869,538,0,20249,1107,545,170611,1,0,2017.0,1247.0,0.0,968.0,35318.0,1490.0,893.0,332030.0,6.0,849437.0,371.0,-0.0026954177897574,-0.0026954177897574,1,。,0,0.3307407407407407,0.1077995969758265,0.0,0.0,0.7635270541082164,10.71743486973948
308681701,1675856024,988410663,1675243844,1675243844,799,影视杂谈,6,24349,2985,21625,0,70725,6246,14235,914010,1,0,25449.0,3095.0,0.0,22716.0,73843.0,6461.0,15059.0,957801.0,6.0,234911.0,29.0,-0.0344827586206896,-0.0344827586206896,1,。,0,7.085416666666666,4.844444444444444,0.0,0.0,6.76,158.466
308767576,1675857976,993886480,1675742400,1675566591,334,社科·法律·心理,9,4472,1883,2971,0,51798,1684,538,455236,1,0,5101.0,2039.0,0.0,3492.0,56924.0,1873.0,630.0,519105.0,6.0,26054524.0,302.0,-0.0033112582781456,-0.0033112582781456,1,？,0,1.3376851851851852,5.192636481176958,0.0,0.0,2.604,35.582
308773914,1675859090,993017451,1675504042,1675504043,262,电子竞技,6,4571,3285,2314,58,102745,1325,595,1518521,1,0,4795.0,3301.0,0.0,3310.0,106714.0,1330.0,600.0,1569124.0,6.0,3359521.0,659.0,-0.0015174506828528,-0.0015174506828528,0,！,0,4.109351851851852,0.1665059465384646,0.0,0.0,0.618,12.86
308810192,1675860043,993052232,1675505100,1675505100,539,三农,11,12752,3552,2771,97,79173,1503,1777,842046,1,0,13204.0,3656.0,0.0,3639.0,83993.0,1541.0,1862.0,887431.0,6.0,1384160.0,285.0,-0.0035087719298245,-0.0035087719298245,1,。,0,4.1081365740740745,0.1357594089733078,0.0,0.0,0.9739478957915833,44.73547094188377
308879415,1675859900,996996922,1675772400,1675741621,260,美食侦探,11,4389,1572,1641,0,42884,880,1727,373579,1,0,5112.0,1794.0,0.0,2135.0,51430.0,981.0,2155.0,487419.0,6.0,1176940.0,201.0,-0.0049751243781094,-0.0049751243781094,1,？,0,1.0127314814814814,0.6667090409844402,0.0,0.0,0.746,28.216
308915707,1675857735,995472731,1675648577,1675648577,83,影视剪辑,7,26932,454,28813,32,111680,653,33210,1428115,1,0,35451.0,608.0,0.0,38390.0,146674.0,820.0,43471.0,1857125.0,6.0,20417.0,170.0,-0.0058823529411764,-0.0058823529411764,0,？,0,2.4208101851851853,0.1018343079901029,0.0,0.0,0.276,16.126
308931116,1675856523,997481613,1675764481,1675764481,396,美食记录,10,13740,1573,1257,0,26481,1163,636,373146,1,0,25181.0,2353.0,0.0,4011.0,83730.0,2057.0,1871.0,881161.0,6.0,299794.0,141.0,-0.0070921985815602,-0.0070921985815602,1,？,0,1.0653009259259258,0.3741564926086834,0.0,0.0,1.482,15.588
308940984,1675858701,996415237,1675695127,1675695127,1342,出行,1,61429,17754,6403,21,89516,5053,2778,1065796,1,0,63900.0,18351.0,0.0,7031.0,94880.0,5129.0,2924.0,1157141.0,6.0,1694274.0,276.0,-0.0036231884057971,-0.0036231884057971,0,。,0,1.8932175925925927,0.007168943374958,0.0,0.0,4.302,48.964
308948423,1675860505,995265444,1675612898,1675612898,328,影视剪辑,9,6475,453,5164,0,11479,909,1729,165799,1,0,7939.0,519.0,0.0,6410.0,14005.0,1024.0,2181.0,200669.0,6.0,11770.0,141.0,-0.0070921985815602,-0.0070921985815602,1,。,0,2.8658217592592594,3.7699558745090433,0.0,0.0,2.54177897574124,63.5067385444744
308968961,1675860009,994376293,1675583735,1675583736,111,搞笑,10,513,663,7242,0,54761,965,1232,841905,1,0,598.0,716.0,0.0,7886.0,58793.0,1025.0,1406.0,931540.0,6.0,769071.0,293.0,-0.0034129692832764,-0.0034129692832764,1,？,0,3.1976157407407406,0.1077995969758265,0.0,0.0,1.4937759336099583,60.85684647302904
351098813,1675856172,986931546,1675418400,1675159347,295,演奏,13,5596,1871,2766,0,58046,1232,3060,1184180,1,0,5903.0,1940.0,0.0,2904.0,60490.0,1273.0,3203.0,1233998.0,6.0,935686.0,80.0,-0.0125,-0.0125,1,。,0,5.066805555555556,0.3871323018871538,0.0,0.0,0.4549098196392785,25.547094188376757
351184027,1675855418,990183374,1675336793,1675336793,250,日常,7,3306,258,6864,0,19849,630,1838,378912,1,0,4690.0,359.0,0.0,9729.0,27009.0,834.0,2518.0,517904.0,4.0,7725.0,37.0,-0.027027027027027,-0.027027027027027,0,。,0,6.002604166666667,0.2551516153670501,0.0,0.0,0.7751937984496124,16.617571059431526
351250762,1675856791,991417608,1675417139,1675417139,566,美食制作,6,35858,3048,12471,35,100746,1742,3234,1523636,1,0,36398.0,3092.0,0.0,12801.0,103146.0,1765.0,3288.0,1554480.0,6.0,255492.0,7.0,-0.1428571428571428,-0.1428571428571428,1,！,0,5.088564814814815,0.3741564926086834,0.0,0.0,1.562,41.026
351251366,1675857087,991135680,1675404624,1675404624,121,电子竞技,12,7458,409,10206,0,51107,651,12765,660972,1,0,8967.0,468.0,0.0,12256.0,60420.0,772.0,14961.0,774001.0,6.0,8635.0,13.0,-0.0769230769230769,-0.0769230769230769,1,！,0,5.236840277777778,0.2254754038798134,0.0,0.0,0.25,18.78
351252260,1675858697,991720112,1675439158,1675439159,297,日常,3,2060,132,5727,0,12993,441,377,170896,1,0,2513.0,191.0,0.0,7363.0,18015.0,553.0,506.0,221711.0,5.0,60615.0,9.0,-0.1111111111111111,-0.1111111111111111,0,。,0,4.855775462962963,0.1416015441989468,0.0,0.0,1.7396449704142012,13.6094674556213
351253161,1675859922,993414567,1675520335,1675520335,262,短片·手书·配音,7,7148,1630,3413,0,39387,2240,540,544810,1,0,7377.0,1677.0,0.0,3557.0,40599.0,2317.0,564.0,564543.0,6.0,110609.0,193.0,-0.005181347150259,-0.005181347150259,1,。,0,3.9304050925925926,0.7599154026054944,0.0,0.0,3.190380761523046,27.81763527054108
351253867,1675860140,991255619,1675418700,1675402069,75,鬼畜调教,10,26102,448,28923,56,127793,1557,18894,1672564,1,1,28629.0,484.0,0.0,31617.0,137307.0,1647.0,20416.0,1868811.0,6.0,1548168.0,235.0,-0.0042553191489361,-0.0042553191489361,1,。,0,5.109259259259259,2.050081771937712,0.0,0.0,1.546,82.402
351264502,1675856955,993630793,1675569600,1675561734,341,校园学习,11,4488,2362,6096,0,14612,457,547,244434,1,0,4814.0,2418.0,0.0,7030.0,16812.0,483.0,633.0,279644.0,6.0,1286893.0,193.0,-0.005181347150259,-0.005181347150259,1,？,1,3.3258680555555555,0.2047824566902554,0.0,0.0,0.4433656957928802,10.941747572815531
351307710,1675856360,991698676,1675427646,1675427646,111,鬼畜剧场,10,8726,766,5571,0,32818,481,8664,702403,1,0,8984.0,786.0,0.0,5807.0,33965.0,491.0,8992.0,735582.0,6.0,250642.0,297.0,-0.0033670033670033,-0.0033670033670033,1,？,0,4.961967592592592,2.050081771937712,0.0,0.0,0.4676470588235294,18.44705882352941
351318852,1675855697,993482224,1675569623,1675525502,252,搞笑,10,26161,2929,41509,14,82992,2650,35302,814524,1,0,29595.0,3225.0,0.0,47350.0,93852.0,2844.0,39265.0,906717.0,6.0,3003.0,70.0,-0.0142857142857142,-0.0142857142857142,1,。,0,3.3110416666666667,0.1340963478593061,0.0,0.0,0.8216432865731463,111.66533066132264
351328722,1675855451,992602898,1675486498,1675486498,84,鬼畜剧场,4,28882,1948,30950,46,131471,1459,25622,1439600,1,0,31983.0,2124.0,0.0,34863.0,143665.0,1555.0,28282.0,1632158.0,6.0,692190.0,24.0,-0.0416666666666666,-0.0416666666666666,1,。,0,4.270289351851852,0.1699748466998728,0.0,0.0,0.598,27.82
351365619,1675859715,994011541,1675567549,1675567549,1165,家居房产,10,6165,1815,8241,0,16453,442,6111,309459,1,0,6631.0,1905.0,0.0,8862.0,17753.0,474.0,6643.0,333271.0,6.0,347713.0,107.0,-0.0093457943925233,-0.0093457943925233,1,？,0,3.381550925925926,0.6072879584443345,0.0,0.0,0.6183745583038869,18.54770318021201
351374435,1675856541,992319475,1675473103,1675473104,568,三农,2,41114,2932,12472,8,267384,3495,1994,2331405,1,0,42710.0,3016.0,0.0,13051.0,277574.0,3549.0,2072.0,2405210.0,6.0,2124511.0,62.0,-0.0161290322580645,-0.0161290322580645,0,！,1,4.437939814814815,6.561249261859458e-05,0.0,0.0,4.112224448897796,345.09819639278555
351380391,1675860540,994894258,1675670100,1675604772,786,搞笑,4,3458,2597,2796,0,35989,1246,1670,290556,1,1,3774.0,2743.0,0.0,3146.0,40448.0,1311.0,1840.0,332242.0,6.0,914556.0,232.0,-0.0043103448275862,-0.0043103448275862,1,。,0,2.2041666666666666,0.1291512915129151,0.0,0.0,0.66,130.528
351384296,1675858918,996197983,1675681795,1675681796,158,搞笑,10,2160,1888,6142,87,67689,3399,3196,734585,1,0,2759.0,2040.0,0.0,7458.0,73859.0,3659.0,3505.0,816739.0,6.0,3475384.0,689.0,-0.0014513788098693,-0.0014513788098693,1,。,0,2.050034722222222,0.7599154026054944,0.0,0.0,4.478,51.138
351418877,1675857604,995803175,1675686600,1675671398,399,美妆护肤,11,12357,3632,4834,52,77135,2217,3919,992251,1,0,13206.0,3855.0,0.0,5379.0,85757.0,2347.0,4361.0,1112314.0,6.0,762013.0,86.0,-0.0116279069767441,-0.0116279069767441,1,。,0,1.979212962962963,0.4855857518907943,0.0,0.0,2.656,134.416
351424621,1675857520,996105125,1675673340,1675673341,1476,社科·法律·心理,9,5660,4491,4639,0,43531,1823,1521,633356,1,0,5850.0,4661.0,0.0,4821.0,45400.0,1867.0,1594.0,674114.0,6.0,7566109.0,14827.0,-6.744452687664396e-05,-6.744452687664396e-05,1,？,0,2.131712962962963,46.35833333333333,0.0,0.0,2.63,87.646
351424715,1675857014,996379656,1675690014,1675690014,89,篮球,6,1556,261,1101,0,33981,653,1550,365556,1,0,1635.0,268.0,0.0,1178.0,36510.0,681.0,1626.0,402308.0,6.0,492162.0,121.0,-0.0082644628099173,-0.0082644628099173,0,。,0,1.9328703703703705,0.270824954602513,0.0,0.0,0.787012987012987,22.264935064935067
351428405,1675856630,995557408,1675675800,1675657342,752,动漫杂谈,11,2610,1738,3466,0,10150,612,1187,195645,1,0,4800.0,2950.0,0.0,6467.0,18924.0,987.0,2169.0,344538.0,6.0,52402.0,43.0,-0.0232558139534883,-0.0232558139534883,0,！,0,2.0929398148148146,0.9179812978646282,0.0,0.0,1.288659793814433,9.652920962199312
351435069,1675860769,996339742,1675688165,1675688166,72,搞笑,4,1037,299,664,0,33064,592,397,263336,1,0,1137.0,307.0,0.0,1163.0,36921.0,608.0,416.0,287312.0,6.0,3044899.0,192.0,-0.0052083333333333,-0.0052083333333333,0,！,0,1.9977314814814813,0.0044172284309786,0.0,0.0,0.218,9.986
351437539,1675860251,997405531,1675760756,1675760756,318,出行,9,4438,1561,765,0,25560,772,102,349893,1,0,4834.0,1697.0,0.0,851.0,27921.0,795.0,117.0,414690.0,6.0,641133.0,301.0,-0.0033222591362126,-0.0033222591362126,1,！,0,1.1515625,0.3741564926086834,0.0,0.0,0.8839907192575406,18.051044083526683
351446474,1675857442,997138576,1675749488,1675749488,576,数码,10,3645,368,1266,0,7152,556,400,94403,1,0,6909.0,604.0,0.0,2231.0,12433.0,771.0,678.0,170733.0,5.0,2056.0,10.0,-0.1,-0.1,1,。,0,1.2494675925925929,1.091234136004973,0.0,0.0,0.5120643431635389,4.214477211796247
351489676,1675859250,994615061,1675594277,1675594277,618,特摄,9,50446,6801,21477,5,158645,6821,11724,1855717,1,0,51203.0,6898.0,0.0,21836.0,161249.0,6939.0,11864.0,1932098.0,6.0,3724148.0,237.0,-0.0042194092827004,-0.0042194092827004,1,！,0,3.0668171296296296,0.9179812978646282,0.0,0.0,4.15,308.696
351494399,1675860416,996758564,1675742400,1675720635,553,社科·法律·心理,10,2728,1861,1997,0,17074,2274,1497,221133,1,0,3057.0,2100.0,0.0,2248.0,19195.0,2562.0,1730.0,253464.0,6.0,903730.0,328.0,-0.0030487804878048,-0.0030487804878048,1,？,0,1.365925925925926,0.629283603233922,0.0,0.0,3.5130260521042085,49.50701402805611
351611318,1675859241,998454478,1675828380,1675828381,598,动漫杂谈,8,3255,791,2046,0,13887,770,1067,196264,1,0,4562.0,994.0,0.0,2747.0,18868.0,998.0,1490.0,306920.0,6.0,1078775.0,464.0,-0.0021551724137931,-0.0021551724137931,1,！,0,0.3571875,0.9179812978646282,0.0,0.0,1.569659442724458,19.529411764705884
393635921,1675859162,988805726,1675259609,1675259609,113,影视杂谈,10,3118,1523,27189,0,83571,2473,3044,1500398,2,0,3203.0,1575.0,0.0,28013.0,85934.0,2525.0,3119.0,1549514.0,6.0,51919.0,4873.0,-0.0002052123948286,-0.0002052123948286,1,。,0,6.9392708333333335,0.4704909775529133,0.0,0.0,4.462925851703407,228.188376753507
393687029,1675857272,989470462,1675311932,1675311933,324,校园学习,10,3819,166,16836,0,6868,331,2397,182130,1,0,4333.0,185.0,0.0,19381.0,7979.0,380.0,2793.0,214064.0,6.0,30610.0,154.0,-0.0064935064935064,-0.0064935064935064,1,！,0,6.311805555555556,0.6148290199091415,0.0,0.0,1.9225352112676055,12.140845070422536
393703486,1675855859,997868314,1675264316,1675264316,1240,综合,11,62699,12743,53647,18,122948,5035,21545,1310220,1,0,64020.0,12929.0,0.0,54760.0,125210.0,5122.0,21992.0,1334478.0,2.0,21918.0,1.0,-1.0,-1.0,1,。,0,6.8465625,0.5046040515653776,0.0,0.0,3.5691382765531063,116.46693386773548
393715890,1675859281,989802082,1675393200,1675333215,116,原创音乐,8,67703,4071,83966,5,237464,10473,34837,3090434,1,1,68498.0,4107.0,0.0,84894.0,239275.0,10623.0,35302.0,3119074.0,2.0,45298.0,1.0,-1.0,-1.0,1,。,0,5.394456018518518,1.05420982910554,0.0,0.0,6.521042084168337,214.6733466933868
393779851,1675859570,994192487,1675574012,1675574013,236,综合,11,10900,1392,10398,0,27055,649,1080,134119,1,0,12340.0,1494.0,0.0,11852.0,30432.0,685.0,1218.0,152280.0,6.0,14524.0,46.0,-0.0217391304347826,-0.0217391304347826,1,？,0,3.3050694444444444,1.7616461817449125,0.0,0.0,0.3076923076923077,4.725571725571726
393817321,1675857143,996574670,1675568700,1675535281,734,数码,11,15631,2001,3254,0,27313,1004,749,329798,1,0,15981.0,2056.0,0.0,3336.0,27977.0,1029.0,775.0,340960.0,6.0,385780.0,204.0,-0.0049019607843137,-0.0049019607843137,1,？,0,3.338460648148148,22.03252032520325,0.0,0.0,1.712435233160622,28.621761658031087
393821742,1675857617,994463123,1675580791,1675580791,1565,影视杂谈,10,19634,4511,14054,77,31743,2625,5589,747246,1,0,21960.0,5084.0,0.0,15627.0,35692.0,2871.0,6554.0,830339.0,6.0,44664.0,8.0,-0.125,-0.125,1,？,0,3.2040046296296296,0.1819160387513455,0.0,0.0,3.4128256513026054,55.91983967935872
393864146,1675856267,993101501,1675506642,1675506642,292,鬼畜剧场,10,24274,2317,19374,48,64938,1360,24921,1325047,1,0,26762.0,2493.0,0.0,21594.0,71563.0,1435.0,27528.0,1489017.0,6.0,300513.0,371.0,-0.0026954177897574,-0.0026954177897574,1,。,0,4.046585648148148,0.1018343079901029,0.0,0.0,0.7655310621242485,68.82765531062124
393865576,1675859450,991477449,1675416831,1675416831,149,鬼畜剧场,10,4847,697,8888,0,87904,673,2933,1083717,1,0,5291.0,757.0,0.0,9994.0,98602.0,745.0,3155.0,1223394.0,6.0,36384.0,96.0,-0.0104166666666666,-0.0104166666666666,1,。,0,5.1229050925925925,2.050081771937712,0.0,0.0,0.5735930735930735,49.46320346320346
393872268,1675856658,993010058,1675506363,1675505622,396,美食侦探,15,24757,4804,15136,20,127982,1028,6636,1269344,1,0,26239.0,4932.0,0.0,15451.0,135879.0,1070.0,6691.0,1353955.0,6.0,2087020.0,127.0,-0.0078740157480314,-0.0078740157480314,1,？,0,4.0543402777777775,1.681338028169014,0.0,0.0,0.7530120481927711,13.204819277108436
393873127,1675860054,992175351,1675479900,1675455984,830,美食侦探,8,51673,10731,8913,19,123892,2108,4228,1226772,1,0,52346.0,10813.0,0.0,9650.0,128400.0,2194.0,4307.0,1260838.0,6.0,1612242.0,265.0,-0.0037735849056603,-0.0037735849056603,1,！,0,4.399930555555556,0.3741564926086834,0.0,0.0,1.586,34.76
393890088,1675858814,996423339,1675691988,1675691988,85,电子竞技,7,1172,249,2542,0,41929,417,1432,727611,1,0,1657.0,294.0,0.0,3770.0,55947.0,535.0,1964.0,992579.0,6.0,132675.0,115.0,-0.008695652173913,-0.008695652173913,1,。,0,1.9308564814814813,0.1665059465384646,0.0,0.0,0.9294605809128632,38.6597510373444
393917554,1675859052,996836817,1675739400,1675732026,1314,手工,9,12565,719,4972,0,11648,575,1330,127146,1,0,17960.0,892.0,0.0,7378.0,16820.0,686.0,1814.0,188351.0,5.0,7974.0,18.0,-0.0555555555555555,-0.0555555555555555,1,。,0,1.384861111111111,0.2365490868466084,0.0,0.0,0.2436440677966101,3.5762711864406778
