video_aid,爬取时间,video_cid,上传时间,审核时间,播放时长,标签分区,标签个数,硬币数,弹幕数,收藏数,历史最高排名,点赞数,评论数,分享数,播放数,是否原创,是否合作,beh_硬币数,beh_弹幕数,beh_点踩数,beh_收藏数,beh_点赞数,beh_评论数,beh_分享数,beh_播放数,up等级,up粉丝数,up投稿数,up平均每个视频播放量,up平均每个视频点赞数,有无简介,标题样式,有无广告,存留时长,标签平均每个视频订阅数,up在最热前500条评论的回复率,up在最热前500条评论的点赞率,最热前500条评论中平均每条评论的回复数,最热前500条评论中平均每条评论的点赞数
224141828,1676091426,1001612643,1676023200,1676014728,1352,日常,11,3169,897,1846,0,6549,355,2118,94348,1,1,4455,1154,0,2607,9454,450,3289,155481,6,760668,68,-0.014705882352941176,-0.014705882352941176,1,。,0,0.7896527777777778,0.013750482403506082,0.0,0.0,0.6940639269406392,14.557077625570777
224249886,1676092577,1001745877,1676019330,1676019331,467,美食侦探,9,2010,813,604,0,10734,542,326,99699,1,0,2450,960,0,707,12851,629,424,135084,6,1937748,349,-0.0028653295128939827,-0.0028653295128939827,1,！,0,0.8477662037037037,0.3733990584220231,0.0,0.0,0.5484764542936288,12.149584487534627
266308521,1676094194,993549313,1675525234,1675525235,62,汪星人,8,868,594,10539,0,54901,785,16182,1010590,2,0,904,612,0,11142,56675,804,16763,1078656,5,1206,5,-0.2,-0.2,1,。,0,6.5851851851851855,0.5183104520139878,0.0,0.0,0.42,49.722
266350987,1676090540,993646438,1675530723,1675530723,66,日常,1,789,233,2726,0,43032,1085,389,354259,1,0,863,265,0,3022,47918,1155,430,388558,5,115100,31,-0.03225806451612903,-0.03225806451612903,0,。,0,6.479363425925926,0.002219255217297516,0.0,0.0,2.0161290322580645,68.88940092165899
266380019,1676090772,997081801,1675745554,1675745554,73,动物二创,5,3455,442,2732,0,45937,521,6044,505538,1,0,3659,458,0,2969,49044,549,6463,544245,6,843841,262,-0.003816793893129771,-0.003816793893129771,1,！,0,3.995578703703704,0.44112606885792754,0.0,0.0,0.3900523560209424,18.908376963350786
266436280,1676093934,995787048,1675686480,1675664124,64,综合,7,1258,79,3330,0,17837,143,1417,152552,1,0,1547,101,0,4058,21897,158,1761,230686,6,275475,197,-0.005076142131979695,-0.005076142131979695,1,。,0,4.715902777777778,0.15303749251272836,0.0,0.0,0.3010752688172043,12.43010752688172
266472162,1676091244,996400960,1675690915,1675690916,74,单机游戏,2,1871,224,12631,0,24664,415,134,538598,1,0,2044,238,0,14310,27343,423,144,629894,6,376645,131,-0.007633587786259542,-0.007633587786259542,1,。,0,4.6334375,0.030593412833617262,0.0,0.0,0.19,4.96
266510759,1676090727,997865069,1675827000,1675783537,102,单机游戏,8,1300,378,12447,0,32997,803,2519,643441,1,0,1450,412,0,13919,37342,855,2786,773546,6,29779,1124,-0.0008896797153024911,-0.0008896797153024911,1,！,0,3.052395833333333,0.31254447666928,0.0,0.0,0.62,11.292
266535081,1676091188,1000340902,1675933745,1675933745,183,绘画,11,4036,50,12539,0,5089,954,262,55049,1,0,5148,63,0,16458,6870,1939,339,70273,2,1111,6,-0.16666666666666666,-0.16666666666666666,1,！,0,1.8222569444444445,0.9412224450784862,0.0,0.0,0.46292585170340683,2.8597194388777556
266547151,1676092497,997934638,1675785586,1675785586,1422,桌游棋牌,12,6273,1309,2214,0,19496,635,456,97572,1,0,7253,1462,0,2589,22192,690,538,114108,2,67919,14,-0.07142857142857142,-0.07142857142857142,0,？,0,3.552210648148148,0.565925727548652,0.0,0.0,1.1093247588424437,17.485530546623796
266571741,1676093768,1000355319,1675934302,1675934302,253,动漫杂谈,10,1331,756,2173,0,16691,598,130,171944,1,0,1532,832,0,2779,19656,638,162,228123,6,550906,188,-0.005319148936170213,-0.005319148936170213,1,。,0,1.8456712962962962,1.4676258992805755,0.0,0.0,0.7417582417582418,25.854395604395606
266594837,1676090575,998620277,1675911000,1675837606,614,财经商业,10,1862,478,1889,0,11697,674,615,181779,1,0,2084,501,0,2025,12852,735,661,207780,6,1022218,182,-0.005494505494505495,-0.005494505494505495,1,。,0,2.0784143518518516,0.22008607514113962,0.0,0.0,2.210526315789474,15.157894736842104
266605500,1676093245,1000044899,1675936800,1675925922,480,汪星人,9,9364,2782,1150,0,29162,809,569,303633,1,0,9854,2897,0,1238,30946,839,613,332236,6,721173,85,-0.011764705882352941,-0.011764705882352941,1,！,0,1.8107060185185184,0.44112606885792754,0.0,0.0,0.591182364729459,7.599198396793587
266610040,1676091700,1001031425,1675973322,1675973322,440,足球,10,1662,3417,741,0,13159,2795,3320,429132,1,0,1748,3544,0,787,13894,2951,3383,461833,6,210539,709,-0.0014104372355430183,-0.0014104372355430183,1,！,0,1.3701157407407407,0.23303701412937877,0.0,0.0,4.086172344689379,17.993987975951903
266616433,1676091979,998657901,1675838444,1675838445,638,鬼畜剧场,9,10126,1293,8493,0,33684,617,2440,332291,1,0,11647,1430,0,10046,38509,645,2761,381860,6,272803,60,-0.016666666666666666,-0.016666666666666666,0,。,0,2.93443287037037,0.16594088993833056,0.0,0.0,0.3289817232375979,11.676240208877285
266644605,1676091820,1001471414,1676030400,1676006943,173,绘画,11,1001,204,2057,0,13993,422,831,60775,1,0,1615,300,0,3437,21595,518,1301,97619,6,797573,203,-0.0049261083743842365,-0.0049261083743842365,1,。,0,0.7108796296296296,0.4296735624579105,0.0,0.0,0.24188790560471976,10.755162241887906
266651878,1676091273,1001797931,1676021225,1676021225,369,美食制作,12,533,509,2304,0,13939,257,312,202783,1,0,1079,938,0,4901,27725,430,721,537865,6,2435508,1118,-0.0008944543828264759,-0.0008944543828264759,0,？,0,0.8107407407407408,0.3733990584220231,0.0,0.0,0.3870967741935484,9.736559139784946
266653839,1676093111,1001277025,1675997680,1675997680,831,影视杂谈,11,1628,612,650,0,11542,258,62,111612,1,0,1892,696,0,715,13408,282,78,143392,6,1805985,420,-0.002380952380952381,-0.002380952380952381,1,。,0,1.104525462962963,0.41048061203547087,0.0,0.0,0.562962962962963,3.0814814814814815
266742169,1676092602,1001913742,1676028682,1676028682,819,手机游戏,9,4502,3213,1273,0,21325,1652,131,166231,1,0,4798,3323,0,1348,22787,1661,137,191472,6,185590,65,-0.015384615384615385,-0.015384615384615385,1,。,0,0.7398148148148148,0.8017554479418886,0.0,0.0,1.306,33.16
308819127,1676090482,993897671,1675559472,1675559472,87,手机游戏,7,3276,206,17031,0,59267,545,9393,269903,1,0,3606,219,0,18931,65413,567,10247,297392,4,14114,67,-0.014925373134328358,-0.014925373134328358,1,！,0,6.145949074074074,0.7708291169129056,0.0,0.0,0.6895522388059702,51.37313432835821
308857320,1676090783,994160434,1675573532,1675573532,439,网络游戏,10,3865,1563,1738,0,27635,877,102,338726,1,0,4360,1675,0,2196,32325,905,117,386176,4,18152,68,-0.014705882352941176,-0.014705882352941176,0,。,0,5.986701388888889,0.10705444777566459,0.0,0.0,1.1116389548693586,5.467933491686461
308947730,1676093394,996208313,1675683232,1675683232,126,美食记录,4,571,894,1419,0,40353,490,276,1097999,1,0,598,937,0,1544,43362,502,286,1170228,6,887378,291,-0.003436426116838488,-0.003436426116838488,0,！,0,4.74724537037037,0.3733990584220231,0.0,0.0,0.7978723404255319,7.5212765957446805
308968961,1676091768,994376293,1675583735,1675583736,111,搞笑,10,696,790,9156,0,65045,1070,1645,1068016,1,0,808,849,0,10955,71184,1111,1793,1203722,6,770689,293,-0.0034129692832764505,-0.0034129692832764505,1,？,0,5.880011574074074,0.10705444777566459,0.0,0.0,1.58,74.754
309038951,1676093152,1000540913,1675994700,1675945229,201,MAD·AMV,11,2024,86,1151,0,3239,174,231,23168,1,1,4671,190,0,2679,7646,257,473,50267,6,1148,16,-0.0625,-0.0625,1,。,0,1.1394907407407406,0.5862828533161434,0.0,0.0,0.28888888888888886,3.3851851851851853
309050926,1676091971,997878849,1675781293,1675781293,132,人文历史,4,1097,357,3383,0,44213,365,1800,227575,1,0,1362,429,0,4518,58620,429,2472,307579,6,647078,197,-0.005076142131979695,-0.005076142131979695,0,。,0,3.595810185185185,0.26529437619037655,0.0,0.0,0.4549019607843137,22.101960784313725
309106231,1676093618,1000581695,1675944727,1675944727,158,手机游戏,11,1369,567,1041,0,10643,1397,419,81622,1,0,1648,635,0,1523,13956,1488,503,107007,6,167813,71,-0.014084507042253521,-0.014084507042253521,0,？,0,1.723275462962963,0.16098926738217453,0.0,0.0,1.792,29.93
309144851,1676090553,1001674097,1676023200,1676016504,607,影视杂谈,12,1980,527,2032,0,30816,715,768,257353,1,0,3058,845,0,3046,46083,1006,1460,531429,6,7900223,529,-0.001890359168241966,-0.001890359168241966,1,？,0,0.7795486111111111,2.1095595869383197,0.0,0.0,1.667741935483871,18.364516129032257
309161707,1676092659,1001789542,1676023357,1676023357,320,搞笑,4,5005,783,924,0,9521,425,567,75295,1,0,6281,961,0,1106,11889,505,731,103019,6,859742,224,-0.004464285714285714,-0.004464285714285714,1,？,0,0.8021064814814814,0.020130987866829,0.0,0.0,0.16085790884718498,8.00804289544236
309232787,1676093222,1001686587,1676019600,1676015730,209,MV,5,3844,612,2606,0,9651,571,1190,45000,1,0,4925,695,0,3581,12651,629,1434,62455,6,376984,22,-0.045454545454545456,-0.045454545454545456,0,。,0,0.8521064814814815,0.07919966652771988,0.0,0.0,0.11,6.722
351327230,1676091434,993042461,1675505021,1675505021,928,单机游戏,11,3232,1001,4298,0,26295,423,407,412131,1,0,3510,1065,0,4780,29291,461,440,457213,6,32573,17,-0.058823529411764705,-0.058823529411764705,1,？,0,6.7871875,0.27750797747238076,0.0,0.0,1.1355140186915889,14.733644859813085
351418877,1676093063,995803175,1675686600,1675671398,399,美妆护肤,11,13993,4059,6144,37,95333,2468,4867,1236951,1,0,14338,4169,0,6422,99306,2526,5107,1301526,6,772627,86,-0.011627906976744186,-0.011627906976744186,1,。,0,4.70443287037037,0.4824208510299194,0.0,0.0,3.04,161.63
351428405,1676092908,995557408,1675675800,1675657342,752,动漫杂谈,11,6671,3804,9267,0,25882,1168,3012,460183,1,0,7486,4149,0,10717,29540,1247,3433,516855,6,54535,43,-0.023255813953488372,-0.023255813953488372,0,！,0,4.827638888888889,0.9116238904000766,0.0,0.0,1.524,13.992
351471033,1676090504,994617859,1675612800,1675592684,81,音MAD,11,8165,284,13156,0,25493,670,3930,171180,1,0,9906,316,0,15885,30834,756,4704,212221,6,5004,18,-0.05555555555555555,-0.05555555555555555,1,。,0,5.528981481481481,2.0402087894474494,0.0,0.0,0.5829596412556054,7.623318385650224
351549864,1676094083,998064171,1675796161,1675796161,190,短片·手书·配音,4,9782,113,13971,0,26663,576,1475,172556,1,0,11351,127,0,16126,30251,616,1678,196769,6,2859,5,-0.2,-0.2,1,。,0,3.4481712962962963,0.618168691537639,0.0,0.0,0.4253731343283582,13.651741293532337
351581282,1676093048,1000410714,1675936619,1675936619,65,野生技能协会,4,1177,25,5770,0,2561,153,255,38018,1,0,1730,49,0,8190,3901,218,373,61283,2,1091,5,-0.2,-0.2,0,。,0,1.8105208333333334,0.03873239436619718,0.0,0.0,0.4368932038834951,2.592233009708738
351633973,1676093656,1001857393,1676024125,1676024125,534,美食侦探,11,6606,2082,1643,0,28068,758,773,374318,1,0,8208,2397,0,1836,34783,860,986,516673,6,1007404,239,-0.0041841004184100415,-0.0041841004184100415,0,！,0,0.8047569444444445,0.3733990584220231,0.0,0.0,0.318,8.686
393914430,1676092221,997298359,1675764600,1675758273,91,喵星人,13,1283,236,1041,0,18786,515,771,319706,1,1,1314,290,0,1064,19195,520,795,326314,6,304387,449,-0.0022271714922048997,-0.0022271714922048997,1,！,0,3.791909722222222,0.45699228749227644,0.0,0.0,0.5058139534883721,22.9796511627907
393917554,1676091909,996836817,1675739400,1675732026,1314,手工,9,25652,1161,10739,0,27184,789,2411,262275,1,0,30198,1387,0,12616,32904,835,2727,306306,5,10295,18,-0.05555555555555555,-0.05555555555555555,1,。,0,4.079965277777778,0.23498295403119562,0.0,0.0,0.23847695390781562,6.2044088176352705
393925268,1676092588,995945223,1675677900,1675675007,594,搞笑,11,24834,10097,8649,18,142208,1795,2846,1416888,1,0,25466,10293,0,8886,146990,1819,2951,1468710,6,4344444,283,-0.0035335689045936395,-0.0035335689045936395,1,。,0,4.79962962962963,0.4035371053295897,0.0,0.0,0.6332665330661322,62.22645290581163
393925638,1676093157,994441108,1675584333,1675584333,72,搞笑,6,1773,334,3025,0,126341,324,489,1337896,1,0,1821,351,0,3327,134129,335,504,1409231,6,2007188,255,-0.00392156862745098,-0.00392156862745098,0,。,0,5.889166666666667,0.10148002015158003,0.0,0.0,0.34099616858237547,69.18773946360153
393928583,1676093117,997141865,1675850400,1675748915,143,搞笑,7,947,371,10929,0,38163,512,108,833308,1,0,1107,395,0,13829,42511,522,132,1024239,6,844472,451,-0.0022172949002217295,-0.0022172949002217295,1,？,0,2.809224537037037,0.029453015427769985,0.0,0.0,1.613953488372093,8.065116279069768
393930625,1676090459,997139221,1675750365,1675750365,131,单机游戏,11,4432,449,55333,55,54243,165,82,1774877,1,0,6068,582,0,77649,68738,197,98,2513383,6,77366,224,-0.004464285714285714,-0.004464285714285714,1,。,0,3.9362731481481483,0.565925727548652,0.0,0.0,0.7244897959183674,4.142857142857143
393936793,1676090497,996617675,1675704220,1675704220,120,电子竞技,8,706,377,4907,0,38834,376,1186,530169,1,0,754,393,0,5315,41861,393,1256,581897,6,1727,13,-0.07692307692307693,-0.07692307692307693,1,。,0,4.470798611111111,0.01998387266416576,0.0,0.0,0.7767441860465116,10.851162790697675
394010074,1676094104,1000391195,1675936747,1675936747,162,搞笑,11,2936,399,1829,0,34343,556,1805,219444,1,0,3293,458,0,2484,43557,618,2070,267404,6,708554,257,-0.0038910505836575876,-0.0038910505836575876,1,？,0,1.821261574074074,0.14058107403902853,0.0,0.0,0.42417061611374407,32.28199052132702
394022043,1676092571,998435580,1675827788,1675827789,330,影视剪辑,7,3650,134,2870,0,6005,251,897,66883,1,0,5845,194,0,4597,9375,319,1392,104821,4,144,7,-0.14285714285714285,-0.14285714285714285,1,。,1,3.0646180555555556,0.6885151857861697,0.0,0.0,0.5988372093023255,8.61046511627907
394037269,1676090962,1000686695,1676021400,1675951586,1097,乐评盘点,12,3460,833,1617,0,7578,462,356,79235,1,0,5163,1084,0,2099,10336,576,501,120049,6,1121571,108,-0.009259259259259259,-0.009259259259259259,1,。,0,0.8051157407407408,0.1017062135026915,0.0,0.0,0.38857142857142857,2.6885714285714286
394077488,1676092531,1000040728,1676001900,1675921427,267,汽车生活,11,2158,621,450,0,7077,365,184,80788,1,0,2542,727,0,564,8781,416,235,115234,6,585827,335,-0.0029850746268656717,-0.0029850746268656717,1,！,0,1.0489699074074075,1.1801242236024845,0.0,0.0,0.6592920353982301,4.314159292035399
394107640,1676091335,1000890917,1675996200,1675960628,345,汪星人,10,3942,1215,298,0,7368,423,55,93666,1,0,4372,1287,0,336,8170,433,60,117385,6,198841,551,-0.0018148820326678765,-0.0018148820326678765,0,。,0,1.1010995370370371,0.44112606885792754,0.0,0.0,0.5675675675675675,13.32046332046332
394115900,1676091201,1000026920,1676031000,1675920587,220,VOCALOID·UTAU,8,8232,678,11772,0,13774,736,4236,66080,1,0,13979,1331,0,21472,24998,968,6891,146544,6,115656,27,-0.037037037037037035,-0.037037037037037035,1,。,0,0.6967708333333333,1.0536904473107491,0.0,0.0,0.166,9.822
436352998,1676092440,992950188,1675507800,1675500543,203,单机游戏,12,1605,782,5939,0,38805,1218,469,1500724,1,0,1745,833,0,6678,41623,1266,515,1623548,6,205259,100,-0.01,-0.01,1,。,0,6.766666666666667,0.4948998124858874,0.0,0.0,1.6720977596741344,26.93686354378819
436454460,1676092026,997456489,1675769602,1675769603,273,明星综合,10,8383,267,1602,0,24450,773,516,375373,1,0,10061,307,0,1949,30808,857,611,460710,6,426,12,-0.08333333333333333,-0.08333333333333333,1,。,0,3.731759259259259,0.08868462103293438,0.0,0.0,0.6037344398340249,75.58091286307054
436460119,1676091481,997431568,1675761916,1675761917,299,手机游戏,6,19770,681,10412,0,27550,2087,927,578624,1,0,22703,733,0,12025,31180,2178,1007,633976,6,132433,120,-0.008333333333333333,-0.008333333333333333,1,？,0,3.8144097222222224,0.10705444777566459,0.0,0.0,1.9899799599198398,7.098196392785571
436533299,1676094161,1000916408,1676000100,1675991848,90,短片·手书·配音,8,4441,85,2302,0,6152,256,206,31821,1,1,5500,92,0,2956,8124,279,279,49100,6,7326,7,-0.14285714285714285,-0.14285714285714285,1,。,0,1.0886689814814814,0.618168691537639,0.0,0.0,0.09012875536480687,6.502145922746781
436554955,1676093293,998882573,1675847741,1675847741,77,日常,5,2320,109,6643,0,39127,237,592,304272,1,0,2805,129,0,8198,45906,271,730,350190,6,66402,49,-0.02040816326530612,-0.02040816326530612,1,。,0,2.842037037037037,0.0891085756847344,0.0,0.0,0.6242038216560509,59.35031847133758
436566258,1676093052,999314163,1675869925,1675869802,538,音乐综合,4,4502,2589,3874,0,20562,1964,4343,385073,1,0,4671,2707,0,4293,23311,2065,4716,437145,2,39113,2,-0.5,-0.5,0,。,0,2.5824884259259258,0.15684294615753316,0.0,0.0,0.978,52.386
436573753,1676093649,1000190578,1675929339,1675929339,780,运动综合,10,3578,512,565,0,6565,280,61,73508,1,0,4090,594,0,671,7673,326,77,86890,6,184335,70,-0.014285714285714285,-0.014285714285714285,1,！,0,1.901736111111111,0.10148002015158003,0.0,0.0,0.29017857142857145,5.973214285714286
436591940,1676093606,998934219,1675850885,1675850885,513,美食侦探,10,8719,2929,3253,0,39341,1184,2046,602110,1,0,8968,2993,0,3268,40560,1209,2120,634919,6,1007404,239,-0.0041841004184100415,-0.0041841004184100415,1,！,0,2.809270833333333,0.3733990584220231,0.0,0.0,0.872,20.102
436619161,1676093867,1001044693,1675999800,1675975096,179,手机游戏,8,1400,183,1367,0,7204,166,2872,66400,1,0,1964,231,0,2032,9732,200,4137,95729,6,125914,155,-0.0064516129032258064,-0.0064516129032258064,1,。,0,1.0887384259259258,0.3277644664719204,0.0,0.0,0.31746031746031744,26.22222222222222
436635967,1676091022,1001712530,1676017698,1676017698,344,三农,3,1994,792,322,0,8154,608,335,86307,1,0,2437,924,0,356,10050,746,425,115121,6,401571,210,-0.004761904761904762,-0.004761904761904762,1,。,1,0.8486574074074074,0.002219255217297516,0.0,0.0,0.3266832917705736,4.129675810473816
436637475,1676091169,1001606266,1676023500,1676014130,107,手办·模玩,12,3778,130,1415,0,8375,287,331,80165,1,0,7238,220,0,2887,16954,406,660,201054,6,679434,311,-0.003215434083601286,-0.003215434083601286,1,！,0,0.7832060185185186,0.8955738621437569,0.0,0.0,0.28125,1.6517857142857142
436660559,1676091090,1001956035,1676068200,1676029546,903,数码,10,6222,966,1415,0,10315,380,997,96560,1,0,10964,1662,0,2592,17558,562,1804,188839,6,571217,224,-0.004464285714285714,-0.004464285714285714,1,？,0,0.26493055555555556,0.5859189367609208,0.0,0.0,0.4864864864864865,8.857142857142858
436671879,1676093741,1001810070,1676022895,1676022895,710,手机游戏,5,1635,767,534,0,13946,494,150,95354,1,0,2094,1006,0,748,18592,612,226,158796,6,852754,372,-0.002688172043010753,-0.002688172043010753,1,！,0,0.8199768518518519,0.10705444777566459,0.0,0.0,0.6887417218543046,10.536423841059603
436719664,1676092317,1002074126,1676033268,1676033268,1004,科学科普,11,4866,740,1158,0,7023,433,320,59944,1,0,6763,986,0,1559,9480,531,423,91718,6,954537,145,-0.006896551724137931,-0.006896551724137931,0,！,0,0.6834375,0.7547811852955263,0.0,0.0,0.7137254901960784,6.4
436730457,1676091098,1001741780,1676021555,1676021555,860,喵星人,5,1349,303,2111,0,8622,297,2452,144472,1,0,3568,662,0,7749,26173,707,7127,430362,6,224236,423,-0.002364066193853428,-0.002364066193853428,1,。,0,0.8048958333333334,0.3204948780096568,0.0,0.0,0.5228426395939086,18.934010152284262
478770098,1676090974,993960727,1675566669,1675566669,90,影视杂谈,3,121,122,934,0,30052,339,57,409712,1,0,126,122,0,956,30309,349,58,432242,5,9032,384,-0.0026041666666666665,-0.0026041666666666665,0,？,0,6.068344907407408,0.46822934655365817,0.0,0.0,1.1978021978021978,49.34065934065934
478777447,1676091376,992898861,1675498384,1675498385,185,搞笑,5,2881,766,32957,0,36080,2898,190,1126908,1,0,3221,833,0,37887,39439,3105,203,1301585,6,264243,69,-0.014492753623188406,-0.014492753623188406,1,！,0,6.863333333333333,0.10148002015158003,0.0,0.0,0.21643286573146292,2.428857715430862
478893469,1676092877,996948707,1675738797,1675738797,381,网络游戏,6,8812,3294,3766,0,56902,1202,2224,543082,1,0,9453,3438,0,4126,62048,1249,2374,590835,6,1313101,296,-0.0033783783783783786,-0.0033783783783783786,1,？,0,4.098148148148148,0.10705444777566459,0.0,0.0,0.828,24.926
478946100,1676090563,996385291,1675690427,1675690427,69,短片·手书·配音,3,6639,266,19955,0,33948,929,2657,211865,1,0,7392,282,0,22763,37545,960,2942,241483,5,3624,3,-0.3333333333333333,-0.3333333333333333,1,！,0,4.6312037037037035,0.618168691537639,0.0,0.0,1.0504587155963303,24.660550458715598
478959923,1676090722,997492129,1675764585,1675764585,107,搞笑,11,1701,128,2665,0,26289,307,2245,361351,1,0,1808,132,0,2832,28324,314,2371,390593,6,1258054,122,-0.00819672131147541,-0.00819672131147541,1,！,0,3.7747337962962964,0.4794433041802179,0.0,0.0,0.927007299270073,28.255474452554743
479042708,1676091576,998030294,1675789808,1675789808,246,手机游戏,8,5834,1580,4667,0,16461,3608,664,405797,1,0,8300,1856,0,7944,22265,4217,868,533366,6,116817,99,-0.010101010101010102,-0.010101010101010102,0,！,0,3.4926851851851852,0.10705444777566459,0.0,0.0,4.882,11.352
479044485,1676090440,998663524,1675846800,1675838950,475,人文历史,10,2187,435,4199,0,8841,775,694,149240,1,0,2711,556,0,5412,11739,957,880,195037,2,12014,1,-1.0,-1.0,1,。,0,2.8199074074074075,0.2527322404371585,0.0,0.0,0.636,12.384
479064344,1676091530,999779785,1675909287,1675909287,427,手机游戏,10,2731,754,1781,0,22677,1674,591,345644,1,0,3072,956,0,1914,24337,1938,672,414248,6,5074317,794,-0.0012594458438287153,-0.0012594458438287153,1,。,0,2.1092939814814815,0.16098926738217453,0.0,0.0,1.374749498997996,12.613226452905812
479064747,1676093178,999604858,1675891658,1675891658,103,粉丝创作,7,2419,218,5425,0,15309,623,2064,192547,1,0,2939,248,0,6849,19655,718,2524,229431,3,57,5,-0.2,-0.2,1,。,0,2.3324074074074073,0.1727561556791104,0.0,0.0,0.2767676767676768,32.92727272727273
479084007,1676093979,1000339533,1675946100,1675934244,256,美食侦探,11,3650,1375,1373,0,39189,716,1720,357166,1,0,3880,1479,0,1448,42224,737,1849,412810,6,1182663,202,-0.0049504950495049506,-0.0049504950495049506,1,！,0,1.7115625,0.666265243902439,0.0,0.0,0.5579399141630901,15.358369098712446
479086259,1676092370,998757427,1675848600,1675841419,98,人力VOCALOID,8,1539,345,3405,0,6612,311,543,56926,1,1,2076,419,0,4998,9317,380,892,94703,6,86502,76,-0.013157894736842105,-0.013157894736842105,1,！,0,2.821412037037037,4.168802238032741,0.0,0.0,0.4,2.116279069767442
479117973,1676090801,1000492608,1675940196,1675940196,73,网络游戏,11,126,148,3548,0,26021,338,341,360622,1,0,133,152,0,3786,26637,341,349,369656,4,4870,78,-0.01282051282051282,-0.01282051282051282,0,？,0,1.743113425925926,0.7547811852955263,0.0,0.0,2.6470588235294117,19.225490196078432
